policy,scenario,replication,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,forecast_driven_dispatches,capacity_constrained_decisions,dispatch_limit_blocks,sensor_uncertainty_decisions,overflow_incidents_post_warmup,overflow_bin_hours_post_warmup,overflow_spilled_kg_post_warmup,distance_km_post_warmup,travel_time_hours_post_warmup,service_time_hours_post_warmup,depot_unloading_time_hours_post_warmup,turnaround_time_hours_post_warmup,idling_time_hours_post_warmup,collection_trips_post_warmup,collection_stops_post_warmup,wasted_pickups_post_warmup,collected_kg_post_warmup,mean_fill_at_collection_pct_post_warmup,truck_utilization_pct_post_warmup,unserved_required_bins_post_warmup,inspection_events_post_warmup,base_driving_fuel_l_post_warmup,traffic_fuel_penalty_l_post_warmup,payload_fuel_penalty_l_post_warmup,driving_fuel_l_post_warmup,collection_idle_fuel_l_post_warmup,depot_idle_fuel_l_post_warmup,fuel_l_post_warmup,co2_kg_post_warmup,routing_fallbacks_post_warmup,forecast_driven_dispatches_post_warmup,capacity_constrained_decisions_post_warmup,dispatch_limit_blocks_post_warmup,sensor_uncertainty_decisions_post_warmup,uncollected_kg_at_horizon,unfinished_trip_count,analysis_warmup_days
smart,traffic_disruption,18,1.0,2.0,29.192554297556967,718.4879999999997,27.079168125000002,41.86666666666656,7.666666666666663,0.5,49.533333333333225,23.0,314.0,39.0,109069.33350804963,64.32491950227045,52.690499279251036,0.0,138.0,323.3195999999999,136.65664912500003,18.797709054595387,478.77395817959535,125.6000000000007,23.0,627.373958179596,1681.3622079213173,0.0,20.0,0.0,7.0,77.0,1.0,2.0,29.192554297556967,718.4879999999997,27.079168125000002,41.86666666666656,7.666666666666663,0.5,49.533333333333225,23.0,314.0,39.0,109069.33350804963,64.32491950227045,52.690499279251036,0.0,126.0,323.3195999999999,136.65664912500003,18.797709054595387,478.77395817959535,125.6000000000007,23.0,627.373958179596,1681.3622079213173,0.0,20.0,0.0,7.0,70.0,5494.028933519465,0,3
fixed,sensor_failure,18,1.0,45.0,259.3912574345113,495.27399999999994,16.171536111111113,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,296.0,33.0,103786.72280757343,64.93163338812151,67.83445935135518,1.0,118.0,222.87329999999992,32.412532500000026,12.627369022833847,267.9132015228338,118.80000000000061,17.0,403.7132015228344,1081.9513800811962,0.0,0.0,0.0,0.0,9.0,1.0,45.0,259.3912574345113,495.27399999999994,16.171536111111113,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,296.0,33.0,103786.72280757343,64.93163338812151,67.83445935135518,1.0,118.0,222.87329999999992,32.412532500000026,12.627369022833847,267.9132015228338,118.80000000000061,17.0,403.7132015228344,1081.9513800811962,0.0,0.0,0.0,0.0,9.0,10546.440930858733,0,3
smart,sensor_failure,18,6.0,96.0,545.4048226239273,1202.8099999999993,32.63017638888892,39.1999999999999,13.33333333333334,0.0,52.533333333333246,40.0,294.0,42.0,108133.00634730663,68.11098913284623,30.036946207585174,0.0,1447.0,541.2644999999995,25.929495000000003,13.827350300566955,581.0213453005665,117.60000000000059,40.0,738.6213453005671,1979.50520540552,0.0,40.0,0.0,17.0,103.0,6.0,96.0,545.4048226239273,1202.8099999999993,32.63017638888892,39.1999999999999,13.33333333333334,0.0,52.533333333333246,40.0,294.0,42.0,108133.00634730663,68.11098913284623,30.036946207585174,0.0,1278.0,541.2644999999995,25.929495000000003,13.827350300566955,581.0213453005665,117.60000000000059,40.0,738.6213453005671,1979.50520540552,0.0,40.0,0.0,17.0,91.0,5914.1438259362,0,3
fixed,reduced_truck_capacity,18,12.0,1222.0,5819.552631782985,498.50099999999986,16.643613888888893,37.19999999999991,5.999999999999998,1.5,43.19999999999991,18.0,274.0,29.0,97453.87261495639,65.86501258107356,92.54878690879049,23.0,9.0,224.32544999999982,32.35252500000002,17.5329909274746,274.21096592747443,111.6000000000005,18.0,403.81096592747497,1082.213388685633,0.0,0.0,7.0,0.0,5.0,12.0,1222.0,5819.552631782985,498.50099999999986,16.643613888888893,37.19999999999991,5.999999999999998,1.5,43.19999999999991,18.0,274.0,29.0,97453.87261495639,65.86501258107356,92.54878690879049,23.0,9.0,224.32544999999982,32.35252500000002,17.5329909274746,274.21096592747443,111.6000000000005,18.0,403.81096592747497,1082.213388685633,0.0,0.0,7.0,0.0,5.0,11319.129749127362,0,3
smart,reduced_truck_capacity,18,0.0,0.0,0.0,795.5169999999991,21.96295694444444,42.533333333333225,8.999999999999998,1.5,51.533333333333225,27.0,318.0,41.0,110377.615297826,64.27767021769507,69.88136454436594,1.0,120.0,357.9826499999998,18.86346000000001,19.6624905084388,396.50860050843863,127.60000000000073,27.0,551.1086005084394,1476.9710493626176,0.0,18.0,0.0,23.0,67.0,0.0,0.0,0.0,795.5169999999991,21.96295694444444,42.533333333333225,8.999999999999998,1.5,51.533333333333225,27.0,318.0,41.0,110377.615297826,64.27767021769507,69.88136454436594,1.0,108.0,357.9826499999998,18.86346000000001,19.6624905084388,396.50860050843863,127.60000000000073,27.0,551.1086005084394,1476.9710493626176,0.0,18.0,0.0,23.0,60.0,4214.93969804067,0,3
fixed,combined_demand_operational_stress,18,150.0,8703.0,73374.30731762962,495.6129999999998,21.384530625000004,27.333333333333275,5.999999999999998,1.5,33.33333333333327,18.0,203.0,0.0,100887.78603766012,92.03410512466714,95.80986328362783,94.0,118.0,223.02584999999996,121.64225175000001,26.16496915438349,370.8330709043835,82.00000000000009,18.0,470.8330709043836,1261.8326300237482,3.0,0.0,9.0,0.0,9.0,148.0,8688.0,73281.5635378698,495.6129999999998,21.384530625000004,27.333333333333275,5.999999999999998,1.5,33.33333333333327,18.0,203.0,0.0,100887.78603766012,92.03410512466714,95.80986328362783,94.0,118.0,223.02584999999996,121.64225175000001,26.16496915438349,370.8330709043835,82.00000000000009,18.0,470.8330709043836,1261.8326300237482,3.0,0.0,9.0,0.0,9.0,17562.535016392103,0,3
smart,combined_demand_operational_stress,18,57.0,760.0,7057.763237820984,1677.564,61.38298124999997,60.666666666666494,18.666666666666668,1.3333333333333333,79.33333333333316,56.0,455.0,63.0,174193.22115340547,70.89671190614791,53.17253392961094,0.0,970.0,754.9037999999993,311.6015122500002,44.38082250759105,1110.8861347575905,182.0000000000015,56.0,1348.8861347575921,3615.014841150347,0.0,48.0,0.0,51.0,69.0,57.0,760.0,7057.763237820984,1621.8090000000002,59.45529374999998,57.99999999999984,18.000000000000004,1.1666666666666665,75.99999999999984,54.0,435.0,62.0,167107.3093510192,71.13976558153219,52.89880004780602,0.0,846.0,729.8140499999993,302.82009975000034,42.75230501035327,1075.3864547603528,174.0000000000014,54.0,1303.3864547603541,3493.0756987577493,0.0,47.0,0.0,48.0,60.0,10573.643980455287,0,3
fixed,normal_patterned,19,9.0,113.0,466.46112546882307,492.67399999999986,16.105472222222232,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,297.0,25.0,110262.84359429334,68.75099363654658,72.06721803548584,0.0,9.0,221.70329999999996,31.826857500000028,13.23559213312739,266.76574963312737,118.80000000000061,17.0,402.565749633128,1078.8762090167832,0.0,0.0,0.0,0.0,6.0,3.0,77.0,185.98760953993576,492.67399999999986,16.105472222222232,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,297.0,25.0,110262.84359429334,68.75099363654658,72.06721803548584,0.0,9.0,221.70329999999996,31.826857500000028,13.23559213312739,266.76574963312737,118.80000000000061,17.0,402.565749633128,1078.8762090167832,0.0,0.0,0.0,0.0,6.0,9782.699488845625,0,3
smart,normal_patterned,19,0.0,0.0,0.0,800.6329999999996,22.428630555555554,41.73333333333323,9.666666666666666,1.3333333333333333,51.39999999999989,29.0,313.0,28.0,114509.77986189687,67.74924852792384,43.87347887428999,0.0,128.0,360.28484999999984,23.478750000000012,13.311200746363449,397.0748007463633,125.2000000000007,29.0,551.274800746364,1477.4164660002557,0.0,21.0,0.0,19.0,76.0,0.0,0.0,0.0,744.5229999999997,21.004658333333335,37.466666666666576,8.999999999999998,1.1666666666666665,46.466666666666576,27.0,281.0,27.0,103141.40073486548,67.97245336421872,42.44502087854546,0.0,108.0,335.03535000000005,23.478750000000012,12.120368150712464,370.6344681507125,112.40000000000052,27.0,510.034468150713,1366.892374643911,0.0,20.0,0.0,16.0,67.0,6002.224346710928,0,3
fixed,high_demand_seasonal,19,142.0,2007.0,13150.45031036525,521.382,16.38735555555557,39.46666666666657,5.999999999999998,1.5,45.46666666666657,18.0,296.0,0.0,147998.68147902747,92.59176769208423,91.35721078952312,1.0,9.0,234.62190000000004,30.412305000000018,18.38573288851845,283.4199378885185,118.4000000000006,18.0,419.8199378885191,1125.1174335412313,0.0,0.0,1.0,0.0,6.0,112.0,1615.0,9880.505906639897,521.382,16.38735555555557,39.46666666666657,5.999999999999998,1.5,45.46666666666657,18.0,296.0,0.0,147998.68147902747,92.59176769208423,91.35721078952312,1.0,9.0,234.62190000000004,30.412305000000018,18.38573288851845,283.4199378885185,118.4000000000006,18.0,419.8199378885191,1125.1174335412313,0.0,0.0,1.0,0.0,6.0,14499.494368950043,0,3
smart,high_demand_seasonal,19,7.0,16.0,232.40499424863856,1051.193999999999,30.276791666666668,62.133333333333155,11.333333333333336,1.1666666666666665,73.4666666666665,34.0,466.0,54.0,171716.54244950452,68.23896934092537,56.11651714036095,0.0,146.0,473.0372999999994,33.93675000000002,21.83677307808941,528.8108230780888,186.40000000000157,34.0,749.2108230780904,2007.8850058492824,0.0,27.0,0.0,6.0,82.0,4.0,9.0,63.720164143497186,973.092999999999,27.96884583333334,57.73333333333317,10.333333333333334,0.9999999999999999,68.0666666666665,31.0,433.0,54.0,157424.15175975324,67.32706858256492,56.42442715403342,0.0,122.0,437.8918499999995,30.28124250000002,20.307358824353653,488.48045132435317,173.20000000000138,31.0,692.6804513243545,1856.3836095492702,0.0,25.0,0.0,6.0,72.0,3699.6787145894837,0,3
fixed,event_heavy,19,11.0,115.0,429.51929221035186,493.27099999999984,16.08464305555556,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,297.0,28.0,105016.15749924585,65.47958442402155,68.63801143741559,0.0,9.0,221.97194999999994,31.631625000000025,12.769658487155585,266.3732334871555,118.80000000000061,17.0,402.17323348715615,1077.8242657455785,0.0,0.0,0.0,0.0,6.0,7.0,81.0,209.99089492193104,493.27099999999984,16.08464305555556,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,297.0,28.0,105016.15749924585,65.47958442402155,68.63801143741559,0.0,9.0,221.97194999999994,31.631625000000025,12.769658487155585,266.3732334871555,118.80000000000061,17.0,402.17323348715615,1077.8242657455785,0.0,0.0,0.0,0.0,6.0,9299.46774169669,0,3
smart,event_heavy,19,0.0,0.0,0.0,762.118,21.80551111111112,41.86666666666656,8.33333333333333,0.6666666666666666,50.19999999999989,25.0,313.0,31.0,109836.048759864,64.98405440768197,48.81602167105067,1.0,148.0,342.9530999999999,23.31400500000001,14.250709417518095,380.517814417518,125.6000000000007,25.0,531.1178144175187,1423.3957426389502,0.0,21.0,0.0,6.0,85.0,0.0,0.0,0.0,706.008,20.381538888888898,37.866666666666575,7.666666666666663,0.5,45.53333333333324,23.0,283.0,29.0,99616.18545066038,65.18530653753466,48.12376108727555,1.0,128.0,317.7036,23.31400500000001,13.155809144247918,354.17341414424794,113.60000000000053,23.0,490.7734141442485,1315.272749906586,0.0,20.0,0.0,3.0,76.0,4909.095773288764,0,3
fixed,persistent_multi_day_surge,19,53.0,920.0,6086.531249305047,495.10400000000016,15.93695833333334,39.46666666666657,5.666666666666665,1.3333333333333333,45.13333333333323,17.0,294.0,24.0,124898.2681399633,78.67111875785041,81.63285499344006,3.0,9.0,222.79679999999996,30.988260000000015,15.306635415297686,269.0916954152977,118.4000000000006,17.0,404.4916954152983,1084.0377437129996,0.0,0.0,1.0,0.0,6.0,47.0,884.0,5806.0577333761585,495.10400000000016,15.93695833333334,39.46666666666657,5.666666666666665,1.3333333333333333,45.13333333333323,17.0,294.0,24.0,124898.2681399633,78.67111875785041,81.63285499344006,3.0,9.0,222.79679999999996,30.988260000000015,15.306635415297686,269.0916954152977,118.4000000000006,17.0,404.4916954152983,1084.0377437129996,0.0,0.0,1.0,0.0,6.0,9782.699488845625,0,3
smart,persistent_multi_day_surge,19,0.0,0.0,0.0,891.4119999999995,25.694263888888884,51.59999999999986,10.666666666666668,1.6666666666666667,62.266666666666524,32.0,387.0,29.0,136789.582714747,65.4558248228285,47.49638288706493,0.0,122.0,401.1353999999998,30.214732500000014,15.539876082462083,446.89000858246186,154.80000000000112,32.0,633.690008582463,1698.289223001001,0.0,22.0,0.0,18.0,71.0,0.0,0.0,0.0,835.3019999999996,24.270291666666665,47.33333333333321,10.0,1.5,57.33333333333321,30.0,355.0,28.0,125421.20358771567,65.4257713029294,46.45229762507988,0.0,102.0,375.8858999999999,30.214732500000014,14.349043486811105,420.44967598681103,142.00000000000094,30.0,592.4496759868119,1587.765131644656,0.0,21.0,0.0,15.0,62.0,3977.916163366975,0,3
fixed,localized_surge,19,29.0,501.0,3703.797312712571,494.049,15.829490277777786,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,296.0,26.0,113687.00971803715,71.12550658035366,74.3052351098282,1.0,9.0,222.32205,30.686490000000017,14.058751006466125,267.0672910064661,118.80000000000061,17.0,402.86729100646676,1079.684339897331,0.0,0.0,0.0,0.0,6.0,23.0,465.0,3423.3237967836844,494.049,15.829490277777786,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,296.0,26.0,113687.00971803715,71.12550658035366,74.3052351098282,1.0,9.0,222.32205,30.686490000000017,14.058751006466125,267.0672910064661,118.80000000000061,17.0,402.86729100646676,1079.684339897331,0.0,0.0,0.0,0.0,6.0,9782.699488845625,0,3
smart,localized_surge,19,1.0,6.0,57.307167003795485,796.4759999999999,24.152954166666678,44.53333333333322,9.333333333333332,1.1666666666666665,53.866666666666546,28.0,334.0,20.0,120520.25956125584,66.82205564496333,47.82549982589517,0.0,136.0,358.4142,33.06406500000001,14.878955325895753,406.35722032589575,133.60000000000082,28.0,567.9572203258965,1522.1253504734027,0.0,21.0,0.0,14.0,81.0,1.0,6.0,57.307167003795485,740.366,22.72898194444446,40.266666666666566,8.666666666666664,0.9999999999999999,48.93333333333323,26.0,302.0,19.0,109151.88043422444,66.93149401166572,46.646102749668565,0.0,116.0,333.1647000000001,33.06406500000001,13.688122730244768,379.91688773024487,120.80000000000064,26.0,526.7168877302455,1411.6012591170581,0.0,20.0,0.0,11.0,72.0,6595.939791335796,0,3
fixed,gradual_upward_trend,19,9.0,119.0,540.7873428342842,506.5029999999999,16.317195833333347,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,13.0,114976.81216256862,71.69024327383008,70.97334084109174,0.0,9.0,227.92634999999999,31.772227500000007,13.490323812939863,273.18890131293983,118.80000000000061,18.0,409.98890131294047,1098.7702555186804,0.0,0.0,0.0,0.0,6.0,3.0,81.0,242.0859015404335,506.5029999999999,16.317195833333347,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,13.0,114976.81216256862,71.69024327383008,70.97334084109174,0.0,9.0,227.92634999999999,31.772227500000007,13.490323812939863,273.18890131293983,118.80000000000061,18.0,409.98890131294047,1098.7702555186804,0.0,0.0,0.0,0.0,6.0,10640.361608920812,0,3
smart,gradual_upward_trend,19,1.0,2.0,51.61834260392561,822.7659999999996,23.165748611111123,43.86666666666655,9.666666666666666,1.1666666666666665,53.53333333333322,29.0,329.0,33.0,119251.18975898878,67.12326340143456,45.69011101876965,0.0,143.0,370.24469999999974,21.752145000000013,14.433513569792451,406.43035856979225,131.6000000000008,29.0,567.0303585697931,1519.6413609670456,0.0,22.0,0.0,9.0,83.0,1.0,2.0,51.61834260392561,766.6559999999997,21.741776388888905,39.5999999999999,8.999999999999998,0.9999999999999999,48.5999999999999,27.0,297.0,32.0,107837.35672267948,67.23865614333417,44.37751305460061,0.0,123.0,344.99519999999995,21.752145000000013,13.237928611328455,379.98527361132847,118.80000000000061,27.0,525.7852736113291,1409.1045332783622,0.0,21.0,0.0,6.0,74.0,6855.153012731159,0,3
fixed,abrupt_behavior_change,19,81.0,1127.0,7229.337893346172,519.1989999999998,16.75431944444446,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,2.0,131293.553609948,82.14061161783533,81.04540346293086,1.0,9.0,233.63955000000004,32.43456000000001,15.98596049277377,282.06007049277383,118.80000000000061,18.0,418.8600704927744,1122.5449889206354,0.0,0.0,0.0,0.0,6.0,75.0,1091.0,6948.864377417283,519.1989999999998,16.75431944444446,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,2.0,131293.553609948,82.14061161783533,81.04540346293086,1.0,9.0,233.63955000000004,32.43456000000001,15.98596049277377,282.06007049277383,118.80000000000061,18.0,418.8600704927744,1122.5449889206354,0.0,0.0,0.0,0.0,6.0,14002.612741835941,0,3
smart,abrupt_behavior_change,19,7.0,35.0,376.7816455868167,1013.2149999999996,28.614713888888893,54.39999999999985,11.333333333333336,1.3333333333333333,65.73333333333318,34.0,406.0,51.0,146712.54232892595,66.91869290682634,47.94527527089083,2.0,133.0,455.9467499999995,27.967387500000015,17.977315578623752,501.8914530786233,163.20000000000124,34.0,699.0914530786245,1873.5650942507136,0.0,26.0,0.0,18.0,77.0,7.0,35.0,376.7816455868167,957.1049999999998,27.19074166666667,50.1333333333332,10.666666666666668,1.1666666666666665,60.79999999999987,32.0,374.0,50.0,135344.16320189458,67.01533135368125,46.99450111176895,2.0,113.0,430.6972499999996,27.967387500000015,16.786482982972768,475.4511204829724,150.40000000000106,32.0,657.8511204829734,1763.0410028943688,0.0,25.0,0.0,15.0,68.0,5436.180270617347,0,3
fixed,traffic_disruption,19,10.0,163.0,795.4887946394068,494.3779999999998,21.326173125000008,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,296.0,25.0,109947.16619533108,68.78576463671867,71.86089293812489,1.0,9.0,222.47009999999995,117.21182400000004,18.086542132091058,357.768466132091,118.80000000000061,17.0,493.56846613209166,1322.7634892340056,0.0,0.0,0.0,0.0,6.0,4.0,127.0,515.0152787105195,494.3779999999998,21.326173125000008,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,296.0,25.0,109947.16619533108,68.78576463671867,71.86089293812489,1.0,9.0,222.47009999999995,117.21182400000004,18.086542132091058,357.768466132091,118.80000000000061,17.0,493.56846613209166,1322.7634892340056,0.0,0.0,0.0,0.0,6.0,9769.349218637277,0,3
smart,traffic_disruption,19,3.0,4.0,22.487367794316015,805.9509999999996,31.244403750000004,41.199999999999896,10.0,1.5,51.199999999999896,30.0,309.0,21.0,113731.87459300364,68.16005908726099,42.12291651592727,0.0,132.0,362.67794999999995,163.46182275000018,17.710477421376556,543.8502501713767,123.60000000000068,30.0,697.4502501713774,1869.1666704592917,0.0,21.0,0.0,16.0,77.0,3.0,4.0,22.487367794316015,749.8409999999996,29.25328125,36.933333333333245,9.333333333333332,1.3333333333333333,46.26666666666658,28.0,277.0,20.0,102327.81825221845,68.41009376401827,40.60627708421367,0.0,112.0,337.42845000000005,153.94197150000014,16.03151608223781,507.401937582238,110.8000000000005,28.0,646.2019375822385,1731.8211927203995,0.0,20.0,0.0,13.0,68.0,6757.642247809837,0,3
fixed,sensor_failure,19,9.0,114.0,473.25634945545676,493.48199999999997,15.981447222222233,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,297.0,27.0,110256.04837030677,68.74675668431648,72.0627767126188,0.0,112.0,222.06689999999998,31.52382750000002,13.508752146255977,267.099479646256,118.80000000000061,17.0,402.8994796462566,1079.7706054519679,0.0,0.0,0.0,0.0,9.0,3.0,78.0,192.78283352656945,493.48199999999997,15.981447222222233,39.5999999999999,5.666666666666665,1.3333333333333333,45.266666666666566,17.0,297.0,27.0,110256.04837030677,68.74675668431648,72.0627767126188,0.0,112.0,222.06689999999998,31.52382750000002,13.508752146255977,267.099479646256,118.80000000000061,17.0,402.8994796462566,1079.7706054519679,0.0,0.0,0.0,0.0,9.0,9782.699488845625,0,3
smart,sensor_failure,19,11.0,81.0,400.7387988842346,1179.9589999999992,34.38617361111109,40.7999999999999,12.666666666666671,0.0,53.46666666666657,38.0,306.0,28.0,113672.80771289271,68.79254884585615,33.237663073945235,0.0,1424.0,530.9815499999995,49.41692999999999,15.841246274042076,596.2397262740416,122.40000000000066,38.0,756.6397262740422,2027.7944664144334,0.0,38.0,0.0,19.0,101.0,11.0,81.0,400.7387988842346,1109.8079999999998,32.26174027777777,37.466666666666576,12.000000000000004,0.0,49.46666666666658,36.0,281.0,27.0,104678.16689181593,68.98521608792406,32.308076201177755,0.0,1277.0,499.4135999999994,46.83458249999999,14.524866288367187,560.7730487883666,112.40000000000052,36.0,709.1730487883672,1900.5837707528242,0.0,36.0,0.0,17.0,91.0,6438.457696830816,0,3
fixed,reduced_truck_capacity,19,26.0,2341.0,11219.567158726597,519.2029999999999,17.297268055555566,35.066666666666585,5.999999999999998,1.5,41.066666666666585,18.0,261.0,25.0,99561.01287907135,70.64070730741551,94.54986978069454,36.0,9.0,233.64134999999987,34.84831500000003,19.259123877179082,287.748788877179,105.20000000000041,18.0,410.94878887717937,1101.3427541908409,1.0,0.0,7.0,0.0,6.0,20.0,2305.0,10939.09364279771,519.2029999999999,17.297268055555566,35.066666666666585,5.999999999999998,1.5,41.066666666666585,18.0,261.0,25.0,99561.01287907135,70.64070730741551,94.54986978069454,36.0,9.0,233.64134999999987,34.84831500000003,19.259123877179082,287.748788877179,105.20000000000041,18.0,410.94878887717937,1101.3427541908409,1.0,0.0,7.0,0.0,6.0,9731.424170809745,0,3
