policy,scenario,replication,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,overflow_incidents_post_warmup,overflow_bin_hours_post_warmup,overflow_spilled_kg_post_warmup,distance_km_post_warmup,travel_time_hours_post_warmup,service_time_hours_post_warmup,depot_unloading_time_hours_post_warmup,turnaround_time_hours_post_warmup,idling_time_hours_post_warmup,collection_trips_post_warmup,collection_stops_post_warmup,wasted_pickups_post_warmup,collected_kg_post_warmup,mean_fill_at_collection_pct_post_warmup,truck_utilization_pct_post_warmup,unserved_required_bins_post_warmup,inspection_events_post_warmup,base_driving_fuel_l_post_warmup,traffic_fuel_penalty_l_post_warmup,payload_fuel_penalty_l_post_warmup,driving_fuel_l_post_warmup,collection_idle_fuel_l_post_warmup,depot_idle_fuel_l_post_warmup,fuel_l_post_warmup,co2_kg_post_warmup,routing_fallbacks_post_warmup,uncollected_kg_at_horizon,unfinished_trip_count,analysis_warmup_days
fixed,high_demand,19,62.0,441.0,2571.680567224169,508.16799999999984,16.33235416666668,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,0.0,145576.118789913,91.0761503940897,89.86180172216851,1.0,15.0,228.67559999999997,31.23886500000002,17.273143138448468,277.18760813844847,118.80000000000061,18.0,413.9876081384491,1109.4867898110438,0.0,61.0,439.0,2563.5777850224813,508.16799999999984,16.33235416666668,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,0.0,145576.118789913,91.0761503940897,89.86180172216851,1.0,15.0,228.67559999999997,31.23886500000002,17.273143138448468,277.18760813844847,118.80000000000061,18.0,413.9876081384491,1109.4867898110438,0.0,14556.77076210172,0,3
smart,high_demand,19,1.0,3.0,17.207076146652298,932.0819999999997,29.85163888888889,61.99999999999982,10.666666666666668,1.6666666666666667,72.66666666666649,32.0,463.0,77.0,158017.02163073118,63.20175251209151,54.86702139955944,2.0,81.0,419.4368999999998,58.659749999999974,19.521710041313558,497.61836004131334,186.00000000000156,32.0,715.6183600413149,1917.857204910724,0.0,1.0,3.0,17.207076146652298,862.9689999999998,27.530197222222228,56.933333333333174,10.0,1.6666666666666667,66.93333333333317,30.0,425.0,70.0,146808.73491275954,63.968947674405044,54.37360552324427,2.0,71.0,388.3360499999998,54.119969999999995,17.786851385120418,460.24287138512017,170.80000000000135,30.0,661.0428713851215,1771.5948953121258,0.0,4670.341412361113,0,3
fixed,traffic,19,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102284.30438880202,63.77622171642471,63.138459499260506,0.0,15.0,230.34554999999992,122.54846625000002,16.009850250739394,368.90386650073935,118.80000000000061,18.0,505.70386650074,1355.2863622219832,0.0,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102284.30438880202,63.77622171642471,63.138459499260506,0.0,15.0,230.34554999999992,122.54846625000002,16.009850250739394,368.90386650073935,118.80000000000061,18.0,505.70386650074,1355.2863622219832,0.0,9925.74396929381,0,3
smart,traffic,19,0.0,0.0,0.0,651.966,29.283804375,44.933333333333216,6.999999999999997,0.0,51.933333333333216,21.0,337.0,118.0,105168.03738292195,57.79098658254859,55.644464223768225,0.0,87.0,293.38470000000007,168.89482462500007,18.637244847954115,480.91676947295423,134.80000000000084,21.0,636.7167694729551,1706.4009421875198,0.0,0.0,0.0,0.0,624.08,27.872266874999998,42.39999999999989,6.666666666666664,0.0,49.066666666666556,20.0,318.0,101.0,100724.9209601168,58.65648786403262,55.95828942228711,0.0,77.0,280.8360000000001,161.28737325000003,17.872655564466044,459.9960288144662,127.20000000000073,20.0,607.1960288144669,1627.2853572227714,0.0,7042.010975173895,0,3
fixed,sensor_failure,19,0.0,0.0,0.0,512.7749999999999,16.987137500000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102211.8438150194,63.73104116162825,63.09373075001197,0.0,129.0,230.7487499999999,34.72895250000003,11.987419021523856,277.46512152152377,118.80000000000061,18.0,414.2651215215244,1110.2305256776854,0.0,0.0,0.0,0.0,512.7749999999999,16.987137500000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102211.8438150194,63.73104116162825,63.09373075001197,0.0,129.0,230.7487499999999,34.72895250000003,11.987419021523856,277.46512152152377,118.80000000000061,18.0,414.2651215215244,1110.2305256776854,0.0,9998.204543076414,0,3
smart,sensor_failure,19,0.0,0.0,0.0,1293.3799999999983,43.70377916666663,49.466666666666534,14.333333333333341,0.0,63.799999999999876,43.0,371.0,154.0,107388.353484256,53.60305155448529,27.74892854890336,0.0,864.0,582.0209999999994,119.0288475,15.112045480242603,716.161892980242,148.40000000000103,43.0,907.561892980243,2432.2658731870515,0.0,0.0,0.0,0.0,1267.6859999999986,42.827701388888855,47.99999999999987,14.000000000000007,0.0,61.99999999999988,42.0,360.0,144.0,104745.28809376135,53.881321035885385,27.71039367559824,0.0,782.0,570.4586999999993,117.02009249999999,14.807101913830888,702.2858944138303,144.00000000000097,42.0,888.2858944138313,2380.606197029068,0.0,4821.694873839878,0,3
fixed,truck_capacity,19,8.0,429.0,1950.5240337462483,563.6809999999998,18.15119305555556,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,287.0,2.0,100011.73147993824,64.5320244418236,94.97790264001732,10.0,15.0,253.65644999999998,35.021767499999996,21.081901911972096,309.760119411972,117.20000000000059,18.0,444.96011941197264,1192.4931200240867,1.0,8.0,429.0,1950.5240337462483,563.6809999999998,18.15119305555556,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,287.0,2.0,100011.73147993824,64.5320244418236,94.97790264001732,10.0,15.0,253.65644999999998,35.021767499999996,21.081901911972096,309.760119411972,117.20000000000059,18.0,444.96011941197264,1192.4931200240867,1.0,10247.792844411331,0,3
smart,truck_capacity,19,0.0,0.0,0.0,787.231,26.110499999999995,45.46666666666655,9.333333333333332,1.1666666666666665,54.79999999999988,28.0,341.0,83.0,108509.83942428586,58.927902370091225,66.24532321384974,0.0,80.0,354.25395,61.824037499999974,21.245363370453596,437.32335087045357,136.40000000000086,28.0,601.7233508704544,1612.6185803328178,0.0,0.0,0.0,0.0,759.345,25.064916666666658,42.93333333333322,8.999999999999998,1.1666666666666665,51.93333333333322,27.0,322.0,66.0,104079.88772645014,59.8573083312918,65.89419925701179,0.0,70.0,341.7052499999999,59.442254999999975,20.376802042896387,421.5243070428963,128.80000000000075,27.0,577.3243070428971,1547.2291428749643,0.0,3700.2089338098767,0,3
fixed,base,20,0.0,0.0,0.0,512.7749999999999,16.987137500000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103113.10163278208,64.29299266291433,63.65006273628524,0.0,15.0,230.7487499999999,34.72895250000003,12.07917069754469,277.5568731975446,118.80000000000061,18.0,414.35687319754516,1110.476420169421,0.0,0.0,0.0,0.0,512.7749999999999,16.987137500000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103113.10163278208,64.29299266291433,63.65006273628524,0.0,15.0,230.7487499999999,34.72895250000003,12.07917069754469,277.5568731975446,118.80000000000061,18.0,414.35687319754516,1110.476420169421,0.0,10197.548524198162,0,3
smart,base,20,0.0,0.0,0.0,718.2719999999997,23.804313888888885,44.79999999999988,8.33333333333333,0.8333333333333333,53.13333333333321,25.0,336.0,97.0,107644.95098417587,59.32812554242497,47.8422004374115,0.0,89.0,323.22239999999977,51.2833275,13.542112293056217,388.04783979305597,134.40000000000083,25.0,547.4478397930568,1467.1602106453922,0.0,0.0,0.0,0.0,690.9939999999997,22.83714444444444,42.533333333333225,7.9999999999999964,0.8333333333333333,50.53333333333322,24.0,319.0,83.0,103519.63696019517,60.09499417171437,47.92575785194221,0.0,84.0,310.9472999999999,48.96056250000001,13.01564155261907,372.923504052619,127.60000000000073,24.0,524.5235040526197,1405.722990861021,0.0,5665.699172804322,0,3
fixed,high_demand,20,68.0,447.0,2527.5912340851974,512.8739999999998,16.458745833333342,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,146885.3172445126,91.58580698622809,90.66994891636581,0.0,15.0,230.79329999999996,31.270747500000017,17.713319521161406,279.77736702116135,118.80000000000061,18.0,416.577367021162,1116.427343616714,0.0,66.0,443.0,2510.4816261570495,512.8739999999998,16.458745833333342,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,146885.3172445126,91.58580698622809,90.66994891636581,0.0,15.0,230.79329999999996,31.270747500000017,17.713319521161406,279.77736702116135,118.80000000000061,18.0,416.577367021162,1116.427343616714,0.0,14887.534249023456,0,3
smart,high_demand,20,3.0,8.0,42.04438108107513,865.3589999999996,28.38582222222222,59.333333333333165,10.0,1.5,69.33333333333317,30.0,444.0,87.0,156863.93317239225,65.4253975527162,58.097753026811944,1.0,88.0,389.4115499999997,57.347235000000005,18.940369900244875,465.6991549002446,178.00000000000145,30.0,673.6991549002461,1805.5137351326596,0.0,3.0,8.0,42.04438108107513,809.2699999999994,26.58091944444444,55.066666666666514,9.333333333333332,1.3333333333333333,64.39999999999985,28.0,413.0,84.0,147169.46357128964,65.98935681611061,58.4005807822578,0.0,83.0,364.1714999999996,53.91594,17.71118987732506,435.79862987732463,165.20000000000127,28.0,628.9986298773259,1685.7163280712336,0.0,7394.465174147813,0,3
fixed,traffic,20,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103165.24240478348,64.32550343233788,63.682248398014494,0.0,15.0,230.34554999999992,122.54846625000002,16.128821114991457,369.0228373649914,118.80000000000061,18.0,505.822837364992,1355.6052041381786,0.0,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103165.24240478348,64.32550343233788,63.682248398014494,0.0,15.0,230.34554999999992,122.54846625000002,16.128821114991457,369.0228373649914,118.80000000000061,18.0,505.822837364992,1355.6052041381786,0.0,10145.407752196668,0,3
smart,traffic,20,0.0,0.0,0.0,739.3199999999995,31.801779375000017,41.99999999999989,8.999999999999998,1.3333333333333333,50.99999999999989,27.0,314.0,54.0,103700.63490320377,61.15866649162753,42.675158396380155,1.0,87.0,332.69399999999973,182.15180100000006,16.959705609140634,531.8055066091405,126.00000000000071,27.0,684.8055066091412,1835.2787577124984,0.0,0.0,0.0,0.0,712.0419999999996,30.496100625000015,39.733333333333235,8.666666666666664,1.3333333333333333,48.3999999999999,26.0,297.0,40.0,99550.50676563046,62.07164656792012,42.542951609243794,1.0,82.0,320.4188999999998,174.71978325000006,16.245264581808073,511.383947831808,119.20000000000061,26.0,656.5839478318086,1759.644980189247,0.0,9610.015253776464,0,3
fixed,sensor_failure,20,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103113.10163278208,64.29299266291433,63.65006273628524,0.0,133.0,230.3455499999999,34.28460000000002,12.074516872749712,276.7046668727496,118.80000000000061,18.0,413.50466687275025,1108.1925072189708,0.0,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103113.10163278208,64.29299266291433,63.65006273628524,0.0,133.0,230.3455499999999,34.28460000000002,12.074516872749712,276.7046668727496,118.80000000000061,18.0,413.50466687275025,1108.1925072189708,0.0,10197.548524198162,0,3
smart,sensor_failure,20,0.0,0.0,0.0,1268.686999999999,43.18480694444441,49.19999999999987,14.000000000000007,0.0,63.199999999999875,42.0,369.0,139.0,108882.33861107285,54.6433496994243,28.804851484410804,0.0,851.0,570.9091499999998,113.19905250000002,15.227071371914231,699.3352738719141,147.60000000000102,42.0,888.9352738719151,2382.3465339767326,0.0,0.0,0.0,0.0,1213.1169999999986,41.220190277777775,46.39999999999988,13.33333333333334,0.0,59.73333333333322,40.0,348.0,132.0,102887.7130297788,54.750805145689014,28.579920286049664,0.0,762.0,545.9026499999998,108.67340250000001,14.502863722020368,669.0789162220202,139.2000000000009,40.0,848.278916222021,2273.3874954750167,0.0,4428.311545907314,0,3
fixed,truck_capacity,20,8.0,436.0,1987.8513267039712,535.0449999999997,17.20106805555556,38.66666666666657,5.999999999999998,1.5,44.66666666666657,18.0,287.0,0.0,100843.23143573708,65.06854525470197,95.76755122102286,10.0,15.0,240.77025000000003,33.53685750000003,19.250373236430498,293.5574807364306,116.00000000000057,18.0,427.55748073643116,1145.8540483736356,0.0,8.0,436.0,1987.8513267039712,535.0449999999997,17.20106805555556,38.66666666666657,5.999999999999998,1.5,44.66666666666657,18.0,287.0,0.0,100843.23143573708,65.06854525470197,95.76755122102286,10.0,15.0,240.77025000000003,33.53685750000003,19.250373236430498,293.5574807364306,116.00000000000057,18.0,427.55748073643116,1145.8540483736356,0.0,10479.567394539084,0,3
smart,truck_capacity,20,0.0,0.0,0.0,810.9289999999997,26.078306944444453,46.13333333333321,9.666666666666666,1.3333333333333333,55.799999999999876,29.0,346.0,101.0,110711.76815409731,59.254853432935796,65.2589261149999,0.0,89.0,364.91804999999994,54.597149999999964,21.12205432861447,440.63725432861435,138.4000000000009,29.0,608.0372543286153,1629.539841600689,0.0,0.0,0.0,0.0,783.6509999999996,25.111137500000005,43.86666666666655,9.333333333333332,1.3333333333333333,53.19999999999989,28.0,329.0,87.0,106586.45413011659,59.99462688850419,65.0710953175315,0.0,84.0,352.64295,52.274384999999974,20.312099343326548,425.22943434332655,131.6000000000008,28.0,584.8294343433273,1567.3428840401173,0.0,2598.8820028830037,0,3
fixed,base,21,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102641.946736126,63.99921856598452,63.35922638032469,0.0,11.0,230.34554999999992,34.28460000000002,12.008403919667817,276.6385539196678,118.80000000000061,18.0,413.4385539196684,1108.0153245047113,0.0,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102641.946736126,63.99921856598452,63.35922638032469,0.0,11.0,230.34554999999992,34.28460000000002,12.008403919667817,276.6385539196678,118.80000000000061,18.0,413.4385539196684,1108.0153245047113,0.0,10090.903489481647,0,3
smart,base,21,0.0,0.0,0.0,709.0530000000002,23.111793055555562,43.33333333333322,7.9999999999999964,0.5,51.333333333333215,24.0,325.0,89.0,106621.28723444864,60.752870219059105,49.36170705298548,0.0,60.0,319.0738499999999,53.69993999999999,13.867111230498192,386.64090123049806,130.00000000000077,24.0,540.6409012304988,1448.9176152977368,0.0,0.0,0.0,0.0,645.4920000000002,21.104154166666678,39.06666666666657,7.33333333333333,0.5,46.3999999999999,22.0,293.0,75.0,97862.04308553739,61.851879083262176,49.425274285624944,0.0,55.0,290.4713999999999,48.99015000000002,12.639854303242224,352.10140430324213,117.20000000000059,22.0,491.30140430324275,1316.6877635326907,0.0,6111.562991158929,0,3
fixed,high_demand,21,68.0,544.0,3224.710096773152,512.1419999999998,16.546470833333345,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,295.0,0.0,145484.08132574183,91.32710692136956,89.80498847268015,2.0,11.0,230.46389999999997,31.771215000000012,17.44140542548447,279.6765204254844,118.80000000000061,18.0,416.476520425485,1116.1570747402998,0.0,68.0,544.0,3224.710096773152,512.1419999999998,16.546470833333345,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,295.0,0.0,145484.08132574183,91.32710692136956,89.80498847268015,2.0,11.0,230.46389999999997,31.771215000000012,17.44140542548447,279.6765204254844,118.80000000000061,18.0,416.476520425485,1116.1570747402998,0.0,14753.841404616132,0,3
smart,high_demand,21,6.0,24.0,202.39352950495936,923.0909999999993,29.207261111111105,62.133333333333155,10.666666666666668,1.8333333333333335,72.79999999999983,33.0,463.0,76.0,161626.0893527647,64.64526411997623,54.41955870463458,3.0,58.0,415.39094999999986,56.13068249999999,18.711823876895085,490.23345637689494,186.40000000000157,32.0,708.6334563768964,1899.1376630900827,0.0,6.0,24.0,202.39352950495936,839.4799999999996,26.525170833333327,56.66666666666651,9.666666666666666,1.6666666666666667,66.33333333333317,30.0,422.0,57.0,148531.94243843056,65.17989399615175,55.01183053275206,3.0,53.0,377.76599999999996,50.106734999999986,17.17015673451446,445.0428917345144,170.00000000000134,29.0,644.0428917345157,1726.0349498485023,0.0,1634.1499448614181,1,3
fixed,traffic,21,0.0,0.0,0.0,510.08699999999993,22.051507500000007,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102608.90827586707,63.97861845358968,63.338832269053746,0.0,11.0,229.53914999999995,120.37720500000003,16.091500898122504,366.00785589812244,118.80000000000061,18.0,502.8078558981231,1347.52505380697,0.0,0.0,0.0,0.0,510.08699999999993,22.051507500000007,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102608.90827586707,63.97861845358968,63.338832269053746,0.0,11.0,229.53914999999995,120.37720500000003,16.091500898122504,366.00785589812244,118.80000000000061,18.0,502.8078558981231,1347.52505380697,0.0,10123.941949740554,0,3
smart,traffic,21,0.0,0.0,0.0,655.3149999999999,29.105964375000017,45.06666666666655,7.33333333333333,0.3333333333333333,52.39999999999988,22.0,338.0,89.0,106993.87856977097,58.62035862906577,54.03731240897524,0.0,61.0,294.8917499999999,169.02841950000004,18.921225715219016,482.84139521521894,135.20000000000084,22.0,640.0413952152198,1715.3109391767894,0.0,0.0,0.0,0.0,591.7539999999998,26.39565187500001,40.7999999999999,6.666666666666664,0.3333333333333333,47.46666666666656,20.0,306.0,75.0,98176.07621330243,59.41423155004979,54.54226456294579,0.0,56.0,266.2892999999999,152.65934550000003,17.254021238997513,436.20266673899744,122.40000000000066,20.0,578.6026667389981,1550.655146860515,0.0,5738.971655836694,0,3
fixed,sensor_failure,21,0.0,0.0,0.0,510.0869999999999,16.702004166666676,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102641.11090560177,63.998697409653175,63.35871043555665,0.0,119.0,229.53914999999992,33.39589500000002,11.99693316512177,274.93197816512173,118.80000000000061,18.0,411.7319781651223,1103.4417014825278,0.0,0.0,0.0,0.0,510.0869999999999,16.702004166666676,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102641.11090560177,63.998697409653175,63.35871043555665,0.0,119.0,229.53914999999992,33.39589500000002,11.99693316512177,274.93197816512173,118.80000000000061,18.0,411.7319781651223,1103.4417014825278,0.0,10091.739320005814,0,3
smart,sensor_failure,21,2.0,4.0,32.9833535863695,1235.9019999999987,41.89731527777776,49.3333333333332,13.666666666666673,0.0,62.99999999999987,41.0,370.0,146.0,108508.18530095633,54.308401051529636,29.40601227668193,0.0,855.0,556.1559000000001,105.54187499999995,15.120477721638732,676.8182527216388,148.00000000000102,41.0,865.8182527216399,2320.3929172939947,0.0,2.0,4.0,32.9833535863695,1199.1309999999992,40.646406944444436,47.06666666666654,13.33333333333334,0.0,60.39999999999988,40.0,353.0,146.0,103272.5153182414,54.1771667811569,28.68680981062261,0.0,776.0,539.6089500000002,102.91180499999996,14.4366858384112,656.9574408384113,141.20000000000093,40.0,838.1574408384123,2246.261941446945,0.0,4191.68157106502,0,3
fixed,truck_capacity,21,6.0,237.0,1089.6584735106235,533.977,17.049581944444448,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,291.0,2.0,101452.65857320609,64.56195658215997,96.34630443799249,6.0,11.0,240.28964999999994,32.74582500000002,19.628768401847257,292.6642434018472,117.20000000000059,18.0,427.86424340184783,1146.6761723169523,0.0,6.0,237.0,1089.6584735106235,533.977,17.049581944444448,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,291.0,2.0,101452.65857320609,64.56195658215997,96.34630443799249,6.0,11.0,240.28964999999994,32.74582500000002,19.628768401847257,292.6642434018472,117.20000000000059,18.0,427.86424340184783,1146.6761723169523,0.0,10190.533178890888,0,3
